-0.0000,0.0800,0.0000,0.0000,0.0000,-0.0087,1.0000,
0.0400,0.0800,0.0000,0.0000,0.0000,-0.0000,1.0000,
0.0800,0.0800,0.0000,0.0000,0.0000,0.0175,0.9998,
0.1200,0.0800,0.0000,0.0000,0.0000,0.0349,0.9994,
0.1600,0.0800,0.0000,0.0000,0.0000,0.0523,0.9986,
0.2000,0.0800,0.0000,0.0000,0.0000,0.0698,0.9976,
0.2400,0.0800,0.0000,0.0000,0.0000,0.0872,0.9962,
0.2800,0.0800,0.0000,0.0000,0.0000,0.1045,0.9945,
0.3200,0.0800,0.0000,0.0000,0.0000,0.1305,0.9914,
0.3600,0.0800,0.0000,0.0000,0.0000,0.1564,0.9877,
0.3600,0.1200,0.0000,0.0000,0.0000,0.1392,0.9903,
0.4000,0.1200,0.0000,0.0000,0.0000,0.2079,0.9781,
0.4400,0.1200,0.0000,0.0000,0.0000,0.2250,0.9744,
0.4400,0.1600,0.0000,0.0000,0.0000,0.2588,0.9659,
0.4800,0.1600,0.0000,0.0000,0.0000,0.2840,0.9588,
0.5200,0.1600,0.0000,0.0000,0.0000,0.3173,0.9483,
0.5200,0.2000,0.0000,0.0000,0.0000,0.3090,0.9511,
0.5600,0.2000,0.0000,0.0000,0.0000,0.3665,0.9304,
0.5600,0.2400,0.0000,0.0000,0.0000,0.3584,0.9336,
0.5600,0.2800,0.0000,0.0000,0.0000,0.3665,0.9304,
0.6000,0.2400,0.0000,0.0000,0.0000,0.4067,0.9135,
0.6000,0.2800,0.0000,0.0000,0.0000,0.4067,0.9135,
0.6000,0.3200,0.0000,0.0000,0.0000,0.4617,0.8870,
0.6400,0.3200,0.0000,0.0000,0.0000,0.4617,0.8870,
0.6400,0.4000,0.0000,0.0000,0.0000,0.5299,0.8480,
0.6800,0.4000,0.0000,0.0000,0.0000,0.5592,0.8290,
0.6800,0.4400,0.0000,0.0000,0.0000,0.5807,0.8141,
0.6800,0.4800,0.0000,0.0000,0.0000,0.6018,0.7986,
0.7200,0.5200,0.0000,0.0000,0.0000,0.6157,0.7880,
0.7200,0.5600,0.0000,0.0000,0.0000,0.6225,0.7826,
0.7200,0.6000,0.0000,0.0000,0.0000,0.6691,0.7431,
0.7200,0.6400,0.0000,0.0000,0.0000,0.6947,0.7193,
0.7200,0.6800,0.0000,0.0000,0.0000,0.7133,0.7009,
0.7200,0.7200,0.0000,0.0000,0.0000,0.7254,0.6884,
0.7200,0.7600,0.0000,0.0000,0.0000,0.7314,0.6820,
0.7200,0.8000,0.0000,0.0000,0.0000,0.7431,0.6691,
0.6800,0.8400,0.0000,0.0000,0.0000,0.7431,0.6691,
0.7200,0.8400,0.0000,0.0000,0.0000,0.7490,0.6626,
0.6800,0.8800,0.0000,0.0000,0.0000,0.7431,0.6691,
0.6400,0.9200,0.0000,0.0000,0.0000,0.7431,0.6691,
0.6400,0.9600,0.0000,0.0000,0.0000,0.7431,0.6691,
0.6400,1.0000,0.0000,0.0000,0.0000,0.7373,0.6756,
0.6400,1.0400,0.0000,0.0000,0.0000,0.7314,0.6820,
0.6400,1.0800,0.0000,0.0000,0.0000,0.7254,0.6884,
0.6400,1.1200,0.0000,0.0000,0.0000,0.7193,0.6947,
0.6000,1.1600,0.0000,0.0000,0.0000,0.7133,0.7009,
0.6400,1.1600,0.0000,0.0000,0.0000,0.7133,0.7009,
0.6000,1.2000,0.0000,0.0000,0.0000,0.7009,0.7133,
0.6000,1.2400,0.0000,0.0000,0.0000,0.6947,0.7193,
0.6000,1.2800,0.0000,0.0000,0.0000,0.6820,0.7314,
0.6000,1.3200,0.0000,0.0000,0.0000,0.6691,0.7431,
0.6000,1.3600,0.0000,0.0000,0.0000,0.6626,0.7490,
0.6000,1.4000,0.0000,0.0000,0.0000,0.6494,0.7604,
0.6400,1.4000,0.0000,0.0000,0.0000,0.6494,0.7604,
0.6400,1.4400,0.0000,0.0000,0.0000,0.6428,0.7660,
0.6400,1.4800,0.0000,0.0000,0.0000,0.6293,0.7771,
0.6400,1.5200,0.0000,0.0000,0.0000,0.6293,0.7771,
0.6400,1.5600,0.0000,0.0000,0.0000,0.6157,0.7880,
0.6400,1.6000,0.0000,0.0000,0.0000,0.6088,0.7934,
0.6800,1.6000,0.0000,0.0000,0.0000,0.6157,0.7880,
0.6800,1.6400,0.0000,0.0000,0.0000,0.6018,0.7986,
0.6800,1.6800,0.0000,0.0000,0.0000,0.5948,0.8039,
0.6800,1.7200,0.0000,0.0000,0.0000,0.5948,0.8039,
0.6800,1.7600,0.0000,0.0000,0.0000,0.5948,0.8039,
0.7200,1.7600,0.0000,0.0000,0.0000,0.6018,0.7986,
0.7200,1.8000,0.0000,0.0000,0.0000,0.5878,0.8090,
0.7200,1.8400,0.0000,0.0000,0.0000,0.5878,0.8090,
0.7200,1.8800,0.0000,0.0000,0.0000,0.5878,0.8090,
0.7600,1.9200,0.0000,0.0000,0.0000,0.5878,0.8090,
0.7600,1.9600,0.0000,0.0000,0.0000,0.5878,0.8090,
0.7600,2.0000,0.0000,0.0000,0.0000,0.5807,0.8141,
0.8000,2.0400,0.0000,0.0000,0.0000,0.5878,0.8090,
0.8000,2.0800,0.0000,0.0000,0.0000,0.5807,0.8141,
0.8000,2.1200,0.0000,0.0000,0.0000,0.5736,0.8192,
0.8400,2.1600,0.0000,0.0000,0.0000,0.5664,0.8241,
0.8400,2.2000,0.0000,0.0000,0.0000,0.5519,0.8339,
0.8800,2.2000,0.0000,0.0000,0.0000,0.5519,0.8339,
0.8400,2.2400,0.0000,0.0000,0.0000,0.5299,0.8480,
0.8800,2.2400,0.0000,0.0000,0.0000,0.5225,0.8526,
0.8800,2.2800,0.0000,0.0000,0.0000,0.5000,0.8660,
0.9200,2.2800,0.0000,0.0000,0.0000,0.4924,0.8704,
0.9200,2.3200,0.0000,0.0000,0.0000,0.4695,0.8829,
0.9600,2.3200,0.0000,0.0000,0.0000,0.4540,0.8910,
0.9600,2.3600,0.0000,0.0000,0.0000,0.4305,0.9026,
0.9600,2.4000,0.0000,0.0000,0.0000,0.4067,0.9135,
1.0000,2.4000,0.0000,0.0000,0.0000,0.3987,0.9171,
1.0400,2.4400,0.0000,0.0000,0.0000,0.3746,0.9272,
1.0800,2.4400,0.0000,0.0000,0.0000,0.3665,0.9304,
1.0800,2.4800,0.0000,0.0000,0.0000,0.3502,0.9367,
1.1200,2.4800,0.0000,0.0000,0.0000,0.3338,0.9426,
